n,run,theta_nw,theta_bh,t_nw,t_bh,theta_nw_plus_t_nw,theta_bh_plus_t_bh,ratio_nw_bh
40,46,2.13999992411118e-05,0.008083799999440089,0.6416403000002902,0.11144139999669278,0.6416616999995313,0.11952519999613287,5.368421889445001
40,47,2.0700001186924055e-05,0.00799159999951371,0.9438996999997471,0.21182950000002165,0.943920400000934,0.21982109999953536,4.29403910726918
40,48,2.0299998141126707e-05,0.007820099999662489,0.6155788000032771,0.12550779999946826,0.6155991000014183,0.13332789999913075,4.617181400182796
40,49,1.7700000171316788e-05,0.007438900000124704,0.6354336000003968,0.15398840000125347,0.6354513000005682,0.16142730000137817,3.9364549862083
40,50,1.9400002202019095e-05,0.007495600002584979,0.679408500000136,0.15232710000054794,0.679427900002338,0.15982270000313292,4.251135164085074
40,51,1.6199999663513154e-05,0.008172000001650304,0.7174286999979813,0.14749600000141072,0.7174448999976448,0.15566800000306102,4.608814271292347
40,52,2.0799998310394585e-05,0.007843499999580672,0.6062504999972589,0.12020959999790648,0.6062712999955693,0.12805309999748715,4.73453044094572
40,53,1.8500002624932677e-05,0.008386600002268096,0.7686710999987554,0.19502730000021984,0.7686896000013803,0.20341390000248794,3.778943326842357
40,54,4.8099998821271583e-05,0.007979999998497078,0.692145499997423,0.10152400000151829,0.6921935999962443,0.10950400000001537,6.321171829304383
40,55,2.3399999918183312e-05,0.00769639999998617,0.6575564999984636,0.12700309999854653,0.6575798999983817,0.1346994999985327,4.881828811580926
40,56,1.8700000509852543e-05,0.007597600000735838,0.6605994999990799,0.11580580000008922,0.6606181999995897,0.12340340000082506,5.353322517816956
40,57,1.7099999240599573e-05,0.007755400001769885,0.6369967000027827,0.08830169999782811,0.6370138000020233,0.096057099999598,6.631615986790037
40,58,1.849999898695387e-05,0.007955900000524707,0.6680984000013268,0.15858549999757088,0.6681169000003138,0.16654139999809559,4.011716606248979
40,59,2.010000025620684e-05,0.008814699998765718,0.5994129999999132,0.15645800000129384,0.5994331000001694,0.16527270000005956,3.626933546798433
40,60,1.809999957913533e-05,0.007216599999082973,0.5833775999999489,0.11785759999838774,0.583395699999528,0.12507419999747071,4.66439681414173
40,61,1.799999881768599e-05,0.007970700000441866,0.6890041000006022,0.1265333000010287,0.6890220999994199,0.13450400000147056,5.1226885445182795
40,62,1.9499999325489625e-05,0.007932699998491444,0.6679308999991918,0.08830999999918276,0.6679503999985172,0.09624269999767421,6.94027079471647
40,63,1.6599999071331695e-05,0.007932500000606524,0.7188199000011082,0.13323590000072727,0.7188365000001795,0.1411684000013338,5.092049637124085
40,64,1.720000000204891e-05,0.007366800000454532,0.7400228000005882,0.14245020000089426,0.7400400000005902,0.1498170000013488,4.939626344099319
40,65,1.9499999325489625e-05,0.008184199999959674,1.5550925000025018,0.5313912999990862,1.5551120000018273,0.5395754999990459,2.8821026899934803
40,66,1.9899998733308166e-05,0.007544599997345358,0.6387877999986813,0.11576520000016899,0.6388076999974146,0.12330979999751435,5.180510389363145
40,67,2.0299998141126707e-05,0.0077052999986335635,0.6304337000001397,0.13140289999864763,0.6304539999982808,0.1391081999972812,4.532112413291256
40,68,2.0799998310394585e-05,0.007860499998059822,0.6260803999975906,0.17997570000079577,0.626101199995901,0.1878361999988556,3.3332296969365625
40,69,1.6499998309882358e-05,0.007842800001526484,0.6134590000001481,0.11593469999934314,0.613475499998458,0.12377750000086962,4.956276382978714
40,70,2.0399998902576044e-05,0.0078038999999989755,0.6139344999974128,0.09711030000107712,0.6139548999963154,0.1049142000010761,5.85197142036081
40,71,2.0200001017656177e-05,0.008196599999791943,0.5888292999989062,0.11563270000260673,0.5888494999999239,0.12382930000239867,4.755332542366931
40,72,1.9500002963468432e-05,0.007579300003271783,0.6649222000014561,0.1284291999982088,0.6649417000044195,0.13600850000148057,4.888971645133805
40,73,2.099999983329326e-05,0.008104900000034831,0.9548749000023236,0.14784720000170637,0.9548959000021568,0.1559521000017412,6.123007641394348
40,74,1.8999999156221747e-05,0.007879599997977493,0.6907649999993737,0.12774890000218875,0.6907839999985299,0.13562850000016624,5.093206811235715
40,75,1.7400001524947584e-05,0.007578000000648899,0.6416208000009647,0.16126860000076704,0.6416382000024896,0.16884660000141594,3.8001250839348195
40,76,1.809999957913533e-05,0.007308500000362983,0.5738080999981321,0.13350379999974393,0.5738261999977112,0.14081230000010692,4.075114176796172
40,77,2.0300001779105514e-05,0.007965599997987738,0.6394629999995232,0.11593569999968167,0.6394833000013023,0.12390129999766941,5.1612315610355255
40,78,1.9499999325489625e-05,0.007872099999076454,0.6302276000023994,0.13974810000217985,0.6302471000017249,0.1476202000012563,4.269382509957047
40,79,1.9099999917671084e-05,0.007740300003206357,0.6264637999993283,0.12457630000062636,0.626482899999246,0.13231660000383272,4.734726406067713
40,80,1.8999999156221747e-05,0.007871199999499368,0.6653315000003204,0.21092370000042138,0.6653504999994766,0.21879489999992074,3.0409781032360335
40,81,1.9000002794200554e-05,0.00872920000256272,0.6064660999982152,0.12237420000019483,0.6064851000010094,0.13110340000275755,4.6260058853412875
40,82,2.0700001186924055e-05,0.008061399999860441,0.6645312000000558,0.11800270000094315,0.6645519000012428,0.1260641000008036,5.27153963735121
40,83,2.2000000171829015e-05,0.008500699997966876,0.5476916000006895,0.09178619999875082,0.5477136000008613,0.1002868999967177,5.461467051217931
40,84,2.0600000425474718e-05,0.007712300001003314,0.5701623999993899,0.1259959000017261,0.5701829999998154,0.13370820000272943,4.264383186582244
40,85,2.010000025620684e-05,0.007516199999372475,0.5421554000022297,0.117105299999821,0.5421755000024859,0.12462149999919347,4.350577548865925
40,86,2.049999966402538e-05,0.007930399999168003,0.7541177999992215,0.09773109999878216,0.7541382999988855,0.10566149999795016,7.13730450555326
40,87,1.9499999325489625e-05,0.009422600000107195,0.6096742000008817,0.09191629999986617,0.6096937000002072,0.10133889999997336,6.016383639455011
40,88,1.720000000204891e-05,0.007341000000451459,0.6490989000012632,0.12451570000121137,0.6491161000012653,0.13185670000166283,4.922890531865876
40,89,1.8700000509852543e-05,0.007748299998638686,1.4083562000014354,0.14351149999856716,1.4083749000019452,0.15125979999720585,9.310966297905733
40,90,1.7700000171316788e-05,0.008018399999855319,0.6168217999984336,0.12389930000063032,0.6168394999986049,0.13191770000048564,4.675941894047077
40,91,1.6699999832781032e-05,0.007211399999505375,0.7023942999985593,0.09389359999840963,0.7024109999983921,0.101104999997915,6.947341872438329
40,92,2.4199998733820394e-05,0.007741800000076182,0.6736594000030891,0.12247220000062953,0.6736836000018229,0.1302140000007057,5.173664890089943
40,93,2.1600000764010474e-05,0.008644100002129562,0.6208522000015364,0.14495090000127675,0.6208738000023004,0.1535950000034063,4.042278719935748
40,94,2.0800001948373392e-05,0.007916200000181561,0.6020381999987876,0.07689380000010715,0.602059000000736,0.08481000000028871,7.098915222246037
40,95,2.0800001948373392e-05,0.008623800000350457,0.6437731000005442,0.14082300000154646,0.6437939000024926,0.14944680000189692,4.307846671821149
40,96,2.2099997295299545e-05,0.007806400000845315,0.6635350999968068,0.20955730000059702,0.6635571999941021,0.21736370000144234,3.052750758243897
40,97,1.9800001609837636e-05,0.007574299997941125,0.6057658999998239,0.10704459999760729,0.6057857000014337,0.11461889999554842,5.285216487202034
40,98,1.720000000204891e-05,0.0073962999995274,0.6777971999981673,0.10988759999963804,0.6778143999981694,0.11728389999916544,5.779262115286007
40,99,3.510000169626437e-05,0.008136200001899851,0.6325418000014906,0.12648860000263085,0.6325769000031869,0.1346248000045307,4.698814037100876
40,100,1.7700000171316788e-05,0.00789719999738736,0.5556103000017174,0.11427760000151466,0.5556280000018887,0.12217479999890202,4.547811823771204
100,1,6.009999924572185e-05,0.08804270000109682,39.6249816999989,14.760721300001023,39.625041799998144,14.84876400000212,2.668575094869343
100,2,5.570000212173909e-05,0.08308620000025257,15.367180699999153,6.087638099998003,15.367236400001275,6.1707242999982554,2.4903456471075236
100,3,5.750000127591193e-05,0.0854356000018015,15.622437400001218,2.4042952000017976,15.622494900002494,2.489730800003599,6.274772718391848
100,4,5.570000212173909e-05,0.09658960000160732,19.266466600001877,2.6577365000011923,19.266522300004,2.7543261000027996,6.9950040773982485
100,5,5.100000271340832e-05,0.0845997999967949,16.036502400002064,2.6612967000000936,16.036553400004777,2.7458964999968885,5.840188586868788
100,6,5.439999949885532e-05,0.09621020000122371,22.34143359999871,2.2474246000019775,22.341487999998208,2.3436348000032012,9.532836771312532
100,7,5.8499997976468876e-05,0.09336020000046119,17.562272200000734,2.456509099996765,17.56233069999871,2.5498692999972263,6.887541530076782
100,8,4.650000118999742e-05,0.0816887000000861,15.119131999999809,2.915914499997598,15.119178500000999,2.997603199997684,5.043755791297754
100,9,5.830000009154901e-05,0.08360270000048331,15.697361899998214,3.4870951999982935,15.697420199998305,3.570697899998777,4.396177061073602
100,10,4.949999856762588e-05,0.0832044999988284,21.522312299999612,3.2154766999992717,21.52236179999818,3.2986811999981,6.524535259730639
100,11,5.819999933009967e-05,0.0857109999997192,15.950136999999813,3.171266500001366,15.950195199999143,3.256977500001085,4.897238375148072
100,12,6.880000000819564e-05,0.08447950000117999,14.91504790000181,3.44678770000246,14.915116700001818,3.53126720000364,4.223729289017394
100,13,5.6400000175926834e-05,0.08441510000193375,15.88695319999897,3.0151915999995254,15.887009599999146,3.099606700001459,5.125492082589597
100,14,5.379999856813811e-05,0.08670419999907608,17.111840499997925,2.5090841999990516,17.111894299996493,2.5957883999981277,6.592176118827265
100,15,5.570000212173909e-05,0.08507000000099652,15.653090499999962,2.5189400000017486,15.653146200002084,2.604010000002745,6.011169772767993
100,16,5.919999966863543e-05,0.0882495999976527,15.782744399999501,3.194118499999604,15.78280359999917,3.2823680999972566,4.808358818748074
100,17,4.830000034417026e-05,0.0858369000015955,14.037159099996643,2.4318674999994982,14.037207399996987,2.5177044000010937,5.575399320107193
100,18,4.769999941345304e-05,0.08518689999982598,15.70468400000027,5.303903100000753,15.704731699999684,5.389090000000579,2.9141713536047824
100,19,5.400000009103678e-05,0.08372159999998985,15.631018199997925,2.73320369999783,15.631072199998016,2.81692529999782,5.548983567299464
100,20,5.3800002206116915e-05,0.08221059999777935,14.761805499998445,2.179190999999264,14.761859300000651,2.2614015999970434,6.527747791467005
100,21,5.079999755253084e-05,0.08711169999878621,21.71253070000239,1.6253682999995362,21.712581499999942,1.7124799999983225,12.67902778427848
100,22,7.339999865507707e-05,0.08525150000059512,15.008065800000622,2.7965614999993704,15.008139199999277,2.8818129999999655,5.20788101101614
100,23,5.4699998145224527e-05,0.08870089999982156,17.40714350000053,2.166593099998863,17.407198199998675,2.2552939999986847,7.718372061473505
100,24,5.379999856813811e-05,0.08491909999793279,24.30516119999811,4.0016183000007,24.30521499999668,4.086537399998633,5.947630627338638
100,25,4.7199999244185165e-05,0.08914759999970556,16.166065699999308,3.1165044000008493,16.166112899998552,3.205652000000555,5.043003077063809
100,26,6.009999924572185e-05,0.08109779999722377,15.932956500000728,2.389857900001516,15.933016599999974,2.47095569999874,6.448119082024862
100,27,6.610000127693638e-05,0.08486079999784124,14.843005500002619,2.372869399998308,14.843071600003896,2.457730199996149,6.039341340244406
100,28,7.170000026235357e-05,0.08203349999894272,16.49943020000137,2.275309799999377,16.499501900001633,2.3573432999983197,6.999193498890634
100,29,6.339999890769832e-05,0.08471650000137743,15.640686200000346,2.941771500001778,15.640749599999253,3.0264880000031553,5.167953614877359
100,30,5.319999763742089e-05,0.09010150000176509,16.068702600001416,2.802343400002428,16.068755799999053,2.892444900004193,5.555423302955835
100,31,5.5100001191021875e-05,0.08278689999860944,15.054722400000173,2.6394667999993544,15.054777500001364,2.722253699997964,5.530262480683789
100,32,6.310000026132911e-05,0.08756240000002435,18.849690800001554,3.7769632000017737,18.849753900001815,3.864525600001798,4.8776372189106585
100,33,6.190000203787349e-05,0.08085560000108671,15.606381800000236,2.113456300001417,15.606443700002274,2.1943119000025035,7.112226707599985
100,34,5.3899999329587445e-05,0.08564599999954225,16.617218700001104,2.4578853999992134,16.617272600000433,2.5435313999987557,6.533150170667664
100,35,7.570000161649659e-05,0.08739890000288142,16.049723600001016,3.27611590000015,16.049799300002633,3.3635148000030313,4.7717344071113255
100,36,5.4299998737405986e-05,0.09013030000278377,15.435718099997757,2.523504699998739,15.435772399996495,2.6136350000015227,5.905863825663301
100,37,6.089999806135893e-05,0.08247209999899496,15.441678200000752,2.2976315999985673,15.441739099998813,2.380103699997562,6.487842987687733
100,38,4.450000051292591e-05,0.08516889999737032,15.375150299998495,2.647902599997906,15.375194799999008,2.733071499995276,5.6256101605924265
100,39,4.810000245925039e-05,0.08243809999839868,15.67808210000294,2.358806000000186,15.678130200005398,2.4412440999985847,6.4221886701188495
100,40,5.030000102124177e-05,0.09084259999872302,15.001920900002006,2.5128648999998404,15.001971200003027,2.6037074999985634,5.7617728565944155
100,41,6.170000051497482e-05,0.08279230000334792,15.983536600000662,2.856739500002732,15.983598300001177,2.9395318000060797,5.4374639866009
100,42,6.049999865354039e-05,0.0834474000002956,16.324236300002667,2.511640399996395,16.32429680000132,2.5950877999966906,6.290460307363064
100,43,6.260000009206124e-05,0.0831822000000102,14.264488600001641,2.301960999997391,14.264551200001733,2.385143199997401,5.980584813531228
100,44,5.080000119050965e-05,0.0824114000024565,15.561389799997414,2.987063099997613,15.561440599998605,3.0694745000000694,5.069740960544958
100,45,5.0499998906161636e-05,0.09148549999736133,14.599220800002513,2.397536399999808,14.59927130000142,2.4890218999971694,5.865465185347715
100,46,7.550000009359792e-05,0.08272279999800958,15.525371600000653,2.851661900000181,15.525447100000747,2.9343846999981906,5.290869700898563
100,47,5.490000330610201e-05,0.08125479999944218,14.847018799999205,2.6808238999983587,14.847073700002511,2.762078699997801,5.375326090460178
100,48,5.18000015290454e-05,0.08873709999897983,14.862708900000143,2.4668702999988454,14.862760700001672,2.5556073999978253,5.815744898850395
100,49,4.450000051292591e-05,0.08433290000175475,15.68626470000163,3.30228409999836,15.686309200002142,3.386617000000115,4.6318521403517465
100,50,4.819999958272092e-05,0.09324220000053174,20.267490199999884,2.464196200002334,20.267538399999466,2.557438400002866,7.924937077654247
100,51,6.429999848478474e-05,0.09139679999861983,14.672581099999661,3.107162000000244,14.672645399998146,3.198558799998864,4.58726767818161
100,52,5.079999755253084e-05,0.08551939999961178,20.78652499999953,2.3927691000026243,20.78657579999708,2.478288500002236,8.387472160718305
100,53,6.56000011076685e-05,0.08317170000009355,16.76614260000133,3.0376857000010205,16.76620820000244,3.120857400001114,5.372308327832106
100,54,6.299999949987978e-05,0.08658940000168514,15.642067299999326,2.796385600002395,15.642130299998826,2.8829750000040804,5.4256905800350985
100,55,5.610000152955763e-05,0.08034589999806485,19.331266299999697,13.842698299999029,19.331322400001227,13.923044199997094,1.3884407836617556
100,56,4.320000152802095e-05,0.08225310000125319,15.755224000000453,2.8841826999996556,15.755267200001981,2.966435800000909,5.311177541747964
100,57,7.079999704728834e-05,0.0842850000008184,15.145805899999687,2.0995837000009487,15.145876699996734,2.183868700001767,6.935342175097101
100,58,4.519999856711365e-05,0.08277019999877666,16.193278000002465,11.341495299999224,16.193323200001032,11.424265499998,1.417449830801277
100,59,5.729999975301325e-05,0.0915205999990576,15.742084199999226,3.031339299999672,15.74214149999898,3.12285989999873,5.040937475294803
100,60,6.850000136182643e-05,0.08140809999895282,14.265444300002855,3.271937399997114,14.265512800004217,3.353345499996067,4.254113630707289
100,61,4.410000110510737e-05,0.08740910000051372,14.527991999999358,2.2126941999995324,14.528036100000463,2.300103300000046,6.316253752603273
100,62,4.410000110510737e-05,0.08230290000210516,14.659522500001913,3.764562100001058,14.659566600003018,3.846865000003163,3.8107827022759997
100,63,4.7900000936351717e-05,0.08654620000015711,16.143349699999817,3.683216400000674,16.143397600000753,3.7697626000008313,4.282337991256318
100,64,5.459999738377519e-05,0.08177300000170362,21.07741149999856,3.2783030000027793,21.077466099995945,3.360076000004483,6.2729134995660285
100,65,6.280000161495991e-05,0.08266329999969457,14.424497099997097,2.5781824000005145,14.424559899998712,2.660845700000209,5.421043354749048
100,66,5.7699999160831794e-05,0.08609870000145747,16.16769690000001,2.748155900000711,16.16775459999917,2.8342546000021684,5.7044115232226495
100,67,5.1799997891066596e-05,0.08178250000128173,19.184695700001612,2.927062200000364,19.184747499999503,3.008844700001646,6.376117551028476
100,68,5.609999789157882e-05,0.08436989999972866,14.673003199997765,2.648832399998355,14.673059299995657,2.7332022999980836,5.368449785076628
100,69,5.1700000767596066e-05,0.08771709999928134,17.896462799999426,9.955847999997786,17.896514500000194,10.043565099997068,1.7818886343461267
100,70,6.230000144569203e-05,0.08521140000084415,16.823109599998133,4.131024099999195,16.82317189999958,4.216235500000039,3.9900930344140937
100,71,4.4699998397845775e-05,0.0829303999998956,16.23558459999913,2.450516000000789,16.235629299997527,2.5334464000006847,6.408515017327045
100,72,4.5599997974932194e-05,0.08468820000052801,14.712971400000242,3.0656565000026603,14.713016999998217,3.1503447000031883,4.670287984671432
100,73,5.199999941396527e-05,0.08260389999850304,19.014411899999686,2.546696299999894,19.0144638999991,2.629300199998397,7.231758435195301
100,74,4.7599998652003706e-05,0.09310669999831589,14.58069339999929,2.3459084999994957,14.580740999997943,2.4390151999978116,5.978126335584553
100,75,5.48999996681232e-05,0.08517489999940153,14.935499300001538,3.0879615000012564,14.935554200001206,3.173136400000658,4.706874308963872
100,76,5.8000001445179805e-05,0.07985039999766741,18.18812909999906,2.7166060999988986,18.188187100000505,2.796456499996566,6.504012166834292
100,77,4.8999998398358e-05,0.083195600000181,15.92024820000006,2.605194899999333,15.920297199998458,2.688390499999514,5.921869311769007
100,78,6.199999916134402e-05,0.09181099999841535,14.439385699999548,3.0375217000000703,14.43944769999871,3.1293326999984856,4.614225806033886
100,79,6.000000212225132e-05,0.08307090000016615,15.553217599997879,2.7750470000028145,15.553277600000001,2.8581179000029806,5.441790067506936
100,80,5.4299998737405986e-05,0.08335729999816976,14.970596399998612,2.780751499998587,14.97065069999735,2.8641087999967567,5.2269839400005695
100,81,5.1399998483248055e-05,0.08577359999981127,15.886765700000979,2.8288050000010116,15.886817099999462,2.914578600000823,5.4508110023160725
100,82,5.700000110664405e-05,0.08411490000071353,16.378150300002744,9.457452399998147,16.37820730000385,9.54156729999886,1.7165112171881665
100,83,5.32000012753997e-05,0.08447829999931855,15.105264700003318,2.356298599999718,15.105317900004593,2.4407768999990367,6.188733554472166
100,84,4.9199999921256676e-05,0.08344339999894146,15.556671400001505,3.424597700002778,15.556720600001427,3.5080411000017193,4.434589036027486
100,85,4.609999814420007e-05,0.08282079999844427,14.882528500002081,2.5633754000009503,14.882574600000225,2.6461961999993946,5.624138754338635
100,86,7.169999662437476e-05,0.0863022000012279,14.928807600001164,3.3083487000003515,14.928879299997789,3.3946509000015794,4.397765702502971
100,87,5.4600001021753997e-05,0.08590939999703551,16.40645500000028,3.1465362000017194,16.4065096000013,3.232445599998755,5.0755717590444895
100,88,4.5900000259280205e-05,0.09152479999829666,25.962392499997804,2.531019500002003,25.962438399998064,2.6225443000002997,9.899713953352512
100,89,4.770000305143185e-05,0.08203620000131195,15.448291400000016,3.2920210999982373,15.448339100003068,3.3740572999995493,4.5785645371242305
100,90,4.640000042854808e-05,0.08579509999981383,18.04647929999919,2.785365900002944,18.04652569999962,2.8711610000027576,6.285445399955727
100,91,5.909999890718609e-05,0.08643260000098962,18.251766400000633,2.631509000002552,18.25182549999954,2.7179416000035417,6.7153118742418005
100,92,6.180000127642415e-05,0.08252119999815477,15.93924590000097,2.81026650000058,15.939307700002246,2.8927876999987348,5.51001641081688
100,93,4.5500000851461664e-05,0.0823603999997431,14.386728000001312,2.6294421999991755,14.386773500002164,2.7118025999989186,5.305243641262052
100,94,4.409999746712856e-05,0.08790850000150385,15.424085200000263,3.4696314000029815,15.42412929999773,3.5575399000044854,4.335616671503328
100,95,7.840000034775585e-05,0.08505180000065593,13.84151600000041,2.8343346000001475,13.841594400000758,2.9193864000008034,4.741268370640128
100,96,4.329999865149148e-05,0.08126970000012079,15.523099099998944,2.7628775000011956,15.523142399997596,2.8441472000013164,5.45792510316991
100,97,5.529999907594174e-05,0.08382480000000214,16.257596499999636,2.38958040000216,16.257651799998712,2.473405200002162,6.572983593624086
100,98,8.499999967170879e-05,0.09314399999857415,16.323457899998175,2.758134200001223,16.323542899997847,2.851278199999797,5.724991303899777
100,99,4.519999856711365e-05,0.08294240000032005,15.369808999999805,2.3891372999969462,15.369854199998372,2.4720796999972663,6.217378104765541
100,100,4.329999865149148e-05,0.08577929999955813,27.4827707000004,2.481787799999438,27.482813999999053,2.567567099998996,10.703834770281095
